id,category,english,korean,grammar_id,grammar_name,structure,difficulty,page,syntax_chunks_eng,syntax_chunks_kor,syntax_roles,role_in_sentence,variation_flags
L08-430,Extra/Extracted,"B:  There’s a smartphone class for senior citizens, and they’re looking for volunteers.","B: 어르신들을 위한 스마트폰 교실이 있는데, 자원봉사자를 구하고 있어요.",,현재분사/동명사,V-ing,중,183,"B:  There’s a smartphone class for | senior citizens, and they’re looking for volunteers.","B: 어르신들을 위한 스마트폰 | 교실이 있는데, 자원봉사자를 구하고 있어요.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-431,Extra/Extracted,All you need to do is help the teacher there.,당신이 해야 할 일은 그곳의 선생님을 돕는 것뿐입니다.,,to부정사 / 비교급,to + V / Comparative,중,,All you need to do | is help the teacher there.,당신이 해야 할 일은 | 그곳의 선생님을 돕는 것뿐입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-432,Extra/Extracted,Thanks for your advice.,조언해 주셔서 감사합니다.,,일반 문장,-,중,183,Thanks for | your advice.,조언해 | 주셔서 감사합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-433,Extra/Extracted,"114 G:  Thanks for letting me volunteer here, Ms.","114 G: 제가 여기서 자원봉사할 수 있게 해주셔서 감사합니다, Ms.",,현재분사/동명사 / 비교급,V-ing / Comparative,중,,"114 G:  Thanks for | letting me volunteer here, Ms.","114 G: 제가 여기서 자원봉사할 | 수 있게 해주셔서 감사합니다, Ms.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-434,Extra/Extracted,"W:  It’s my pleasure, Jimin.","여: 기쁘네요, 지민님.",,일반 문장,-,중,183,"W:  It’s | my pleasure, Jimin.","여: | 기쁘네요, 지민님.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-435,Extra/Extracted,I’m glad you decided to help.,도움을 주기로 결정하셨다니 기쁘네요.,,to부정사,to + V,중,183,I’m glad you | decided to help.,도움을 주기로 | 결정하셨다니 기쁘네요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-436,Extra/Extracted,"G:  Well, what should I do?","G: 음, 어떻게 해야 하지?",,의문사 구문 / 조동사,Wh-word / Modal + V,중,183,"G:  Well, | what should I do?","G: 음, | 어떻게 해야 하지?",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-437,Extra/Extracted,W:  Today’s lesson is about taking photos with smartphones.,여: 오늘 수업은 스마트폰으로 사진을 찍는 것에 관한 거예요.,,현재분사/동명사,V-ing,중,183,W:  Today’s lesson is | about taking photos with smartphones.,여: 오늘 수업은 스마트폰으로 | 사진을 찍는 것에 관한 거예요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-438,Extra/Extracted,Why don’t you help the slow learners?,학습이 느린 사람들을 도와주는 것은 어떨까요?,,의문사 구문,Wh-word,중,183,Why don’t you | help the slow learners?,학습이 느린 사람들을 | 도와주는 것은 어떨까요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-439,Extra/Extracted,Is there anything I should know?,제가 알아야 할 것이 있나요?,,조동사 / 현재분사/동명사,Modal + V / V-ing,중,183,Is there anything | I should know?,제가 알아야 | 할 것이 있나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-440,Extra/Extracted,Please be patient and kind to the learners.,학습자에게 인내심을 갖고 친절하게 대해 주십시오.,,to부정사,to + V,중,183,Please be patient and | kind to the learners.,학습자에게 인내심을 갖고 | 친절하게 대해 주십시오.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-441,Extra/Extracted,G:  I’ll keep that in mind.,G: 그 점을 명심하겠습니다.,,접속사/관계대명사 that,that + S + V / N + that,중,183,G:  I’ll | keep that in mind.,G: 그 | 점을 명심하겠습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-442,Extra/Extracted,"By the way, do you mind if I use your charger?","그런데, 제가 당신 충전기를 사용해도 될까요?",,조건의 접속사 / 비교급,If/Unless + S + V / Comparative,중,,"By the way, do you | mind if I use your charger?","그런데, 제가 당신 | 충전기를 사용해도 될까요?",Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L08-443,Extra/Extracted,My battery is a little low.,배터리가 조금 부족해요.,,일반 문장,-,중,183,My battery is | a little low.,배터리가 | 조금 부족해요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-444,Extra/Extracted,"115 G:  Wow, it feels great to be on this ship, Dad.","115 G: 와, 이 배에 타다니 기분이 좋네요, 아빠.",,to부정사,to + V,중,183,"115 G:  Wow, it feels | great to be on this ship, Dad.","115 G: 와, 이 | 배에 타다니 기분이 좋네요, 아빠.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-445,Extra/Extracted,"M:  I feel the same, Sora.","남: 나도 같은 생각이야, Sora.",,지각동사,see/hear + O + V(ing),중,183,"M:  I | feel the same, Sora.","남: 나도 | 같은 생각이야, Sora.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-446,Extra/Extracted,"Here are our seats, 20A and 20B.",여기 우리 좌석 20A와 20B가 있습니다.,,일반 문장,-,중,,"Here are our | seats, 20A and 20B.",여기 우리 좌석 | 20A와 20B가 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-447,Extra/Extracted,Do you mind if I take the window seat?,제가 창가 자리에 앉아도 될까요?,,조건의 접속사,If/Unless + S + V,중,183,Do you mind if | I take the window seat?,제가 창가 | 자리에 앉아도 될까요?,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L08-448,Extra/Extracted,I like to see the view outside.,나는 바깥 풍경을 보는 것을 좋아한다.,,to부정사 / 지각동사,to + V / see/hear + O + V(ing),중,183,I like to | see the view outside.,나는 바깥 풍경을 | 보는 것을 좋아한다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-449,Extra/Extracted,"G:  By the way, I want to eat something like noodles or sandwiches.",G: 그런데 나는 국수나 샌드위치 같은 것을 먹고 싶어.,,to부정사 / 현재분사/동명사,to + V / V-ing,중,183,"G:  By the way, I want | to eat something like noodles or sandwiches.",G: 그런데 나는 국수나 | 샌드위치 같은 것을 먹고 싶어.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-450,Extra/Extracted,"M:  If I were you, I wouldn’t eat anything like that.",남: 내가 너라면 그런 건 안 먹을 거야.,,조건의 접속사 / 접속사/관계대명사 that,If/Unless + S + V / that + S + V / N + that,중,183,"M:  If I were you, | I wouldn’t eat anything like that.",남: 내가 너라면 그런 | 건 안 먹을 거야.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-451,Extra/Extracted,M:  They may make you seasick.,남: 배멀미를 할 수도 있어요.,,조동사 / 사역동사,Modal + V / make/have/let + O + V,중,183,M:  They | may make you seasick.,남: 배멀미를 | 할 수도 있어요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-452,Extra/Extracted,"Then, I’ll have some ice cream.",그럼 아이스크림 좀 먹을게요.,,사역동사,make/have/let + O + V,중,183,"Then, I’ll have | some ice cream.",그럼 아이스크림 | 좀 먹을게요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-453,Extra/Extracted,"M:  That’s not a good idea, either.",남: 그것도 좋은 생각이 아니야.,,접속사/관계대명사 that / 비교급,that + S + V / N + that / Comparative,중,183,"M:  That’s not | a good idea, either.",남: 그것도 | 좋은 생각이 아니야.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-454,Extra/Extracted,Let’s eat after we arrive.,도착하고 나서 먹자.,,시간의 접속사 / 비교급,When/While + S + V / Comparative,중,,Let’s eat | after we arrive.,도착하고 | 나서 먹자.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-455,Extra/Extracted,I don’t like noodles.,나는 국수를 좋아하지 않습니다.,,일반 문장,-,중,183,I don’t | like noodles.,나는 국수를 | 좋아하지 않습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-456,Extra/Extracted,"I don’t like sandwiches, either.",나도 샌드위치를 ​​좋아하지 않는다.,,비교급,Comparative,중,183,"I don’t | like sandwiches, either.",나도 샌드위치를 | ​​좋아하지 않는다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-457,Extra/Extracted,She goes back home directly after school.,그녀는 학교가 끝나면 바로 집으로 돌아갑니다.,,시간의 접속사 / 비교급,When/While + S + V / Comparative,중,183,She goes back | home directly after school.,그녀는 학교가 끝나면 | 바로 집으로 돌아갑니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-458,Extra/Extracted,"129 (The phone rings.) W:  Hi, Kevin.","129 (전화벨이 울린다.) 여: 안녕, Kevin.",,일반 문장,-,중,184,"129 (The phone rings.) | W:  Hi, Kevin.","129 (전화벨이 울린다.) | 여: 안녕, Kevin.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-459,Extra/Extracted,"B:  Hi, Aunt Victoria.","B: 안녕하세요, 빅토리아 이모님.",,일반 문장,-,중,183,"B:  | Hi, Aunt Victoria.","B: 안녕하세요, | 빅토리아 이모님.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-460,Extra/Extracted,I called to ask you a favor.,부탁 좀 하려고 전화했어요.,,to부정사,to + V,중,183,I called to | ask you a favor.,부탁 좀 | 하려고 전화했어요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-461,Extra/Extracted,B:  I need a sleeping bag for my science camp.,B: 과학 캠프를 위해 침낭이 필요해요.,,현재분사/동명사,V-ing,중,183,B:  I need a | sleeping bag for my science camp.,B: 과학 캠프를 | 위해 침낭이 필요해요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-462,Extra/Extracted,Do you mind if I borrow yours?,내가 당신 것을 빌려도 될까요?,,조건의 접속사,If/Unless + S + V,중,183,Do you mind | if I borrow yours?,내가 당신 | 것을 빌려도 될까요?,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L08-463,Extra/Extracted,129 G:  My stomach growls every morning.,129 G: 아침마다 배가 꼬르륵 소리를 내요.,,현재분사/동명사,V-ing,중,,129 G:  My | stomach growls every morning.,129 G: 아침마다 | 배가 꼬르륵 소리를 내요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-464,Extra/Extracted,Do you usually have breakfast?,보통 아침을 먹나요?,,일반 문장,-,중,183,Do you | usually have breakfast?,보통 | 아침을 먹나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-465,Extra/Extracted,"G:  No, I have no time to eat anything at home.","G: 아니, 집에서 아무것도 먹을 시간이 없어.",,to부정사 / 현재분사/동명사,to + V / V-ing,중,183,"G:  No, I have no | time to eat anything at home.","G: 아니, 집에서 | 아무것도 먹을 시간이 없어.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-466,Extra/Extracted,"B:  If I were you, I’ d bring some snacks.",B: 내가 너라면 간식을 좀 가져갈 텐데.,,조건의 접속사 / 현재분사/동명사,If/Unless + S + V / V-ing,중,183,"B:  If I were | you, I’ d bring some snacks.",B: 내가 너라면 | 간식을 좀 가져갈 텐데.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-467,Extra/Extracted,G:  That’s a good idea.,G: 그거 좋은 생각이야.,,접속사/관계대명사 that,that + S + V / N + that,중,183,G:  That’s | a good idea.,G: 그거 | 좋은 생각이야.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-468,Extra/Extracted,Lesson 7 Watch Out 7.1 p.,7과 조심해 7.1 p.,,일반 문장,-,중,,Lesson 7 Watch | Out 7.1 p.,7과 조심해 | 7.1 p.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-469,Extra/Extracted,"136 M:  Hi, this is Cha Gisang from the Weather Station.",136 M: 안녕하세요. 저는 기상청의 차기상입니다.,,비교급,Comparative,중,183,"136 M:  Hi, this is | Cha Gisang from the Weather Station.",136 M: 안녕하세요. | 저는 기상청의 차기상입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-470,Extra/Extracted,Here is today’s weather.,오늘의 날씨는 이렇습니다.,,비교급,Comparative,중,183,Here is | today’s weather.,오늘의 | 날씨는 이렇습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-471,Extra/Extracted,Typhoon Doni is moving north and is going to hit Jejudo tonight.,태풍 도니가 북상해 오늘 밤 제주도에 상륙할 예정입니다.,,to부정사 / 현재분사/동명사,to + V / V-ing,중,,Typhoon Doni is moving north and | is going to hit Jejudo tonight.,태풍 도니가 북상해 오늘 | 밤 제주도에 상륙할 예정입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-472,Extra/Extracted,A typhoon warning has been issued.,태풍 경보가 발령되었습니다.,,완료시제 / 현재분사/동명사,have + p.p. / V-ing,중,,A typhoon warning | has been issued.,태풍 | 경보가 발령되었습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-473,Extra/Extracted,There will be lots of rainfall with a high chance of flooding in some areas.,많은 비가 내리고 일부 지역에는 홍수가 발생할 가능성이 높습니다.,,조동사 / 현재분사/동명사,Modal + V / V-ing,중,183,There will be lots of rainfall with | a high chance of flooding in some areas.,많은 비가 내리고 일부 | 지역에는 홍수가 발생할 가능성이 높습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-474,Extra/Extracted,Please stay inside because Typhoon Doni will come with strong winds.,태풍 도니는 강한 바람을 타고 올 예정이니 실내에 머무르시기 바랍니다.,,이유의 접속사 / 조동사,Because/Since + S + V / Modal + V,중,,Please stay inside because Typhoon | Doni will come with strong winds.,태풍 도니는 강한 바람을 타고 | 올 예정이니 실내에 머무르시기 바랍니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-475,Extra/Extracted,"Also, please make sure you keep listening to our reports.","또한, 당사의 보고서를 계속해서 청취해 주시기 바랍니다.",,to부정사 / 현재분사/동명사,to + V / V-ing,중,,"Also, please make sure you | keep listening to our reports.","또한, 당사의 보고서를 | 계속해서 청취해 주시기 바랍니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-476,Extra/Extracted,"136 M:  Sora, can you do me a favor?","136 M: Sora, 나한테 부탁 하나 들어줄래?",,조동사,Modal + V,중,183,"136 M:  Sora, can | you do me a favor?","136 M: Sora, | 나한테 부탁 하나 들어줄래?",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-477,Extra/Extracted,M:  A typhoon is coming tonight.,남: 오늘 밤에 태풍이 오고 있어요.,,현재분사/동명사,V-ing,중,183,M:  A | typhoon is coming tonight.,남: 오늘 밤에 | 태풍이 오고 있어요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-478,Extra/Extracted,Can you bring in the clothes from outside?,밖에서 옷을 가지고 들어갈 수 있나요?,,조동사 / 현재분사/동명사,Modal + V / V-ing,중,183,Can you bring in | the clothes from outside?,밖에서 옷을 가지고 | 들어갈 수 있나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-479,Extra/Extracted,What about your bike?,당신의 자전거는 어떻습니까?,,의문사 구문,Wh-word,중,183,What about | your bike?,당신의 | 자전거는 어떻습니까?,Main Clause | Sub Clause,AutoParsed,generic_concept
